Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777460781,100,,Aggregated,152.300000,0.000000,660,680,710,750,840,910,1000,1100,1100,1100,1100,16655,0,490.0,470.70660723674695,49.60031807422638,1188.7221708893776,65.82047433203242
1777460782,100,gRPC,predict_prompt,76.800000,0.000000,660,690,750,780,850,910,1000,1100,1100,1100,1100,8411,0,500.0,474.3944803726062,49.60031807422638,1188.7221708893776,65.06681726310784
1777460782,100,gRPC,predict_response,75.200000,0.000000,660,700,750,780,870,960,1100,1100,1100,1100,1100,8426,0,490.0,471.2852329456082,60.96427142620087,1187.890075147152,66.55910277711844
1777460782,100,,Aggregated,152.000000,0.000000,660,700,750,780,870,920,1000,1100,1100,1100,1100,16837,0,490.0,472.83847165253223,49.60031807422638,1188.7221708893776,65.81362475500386
1777460784,100,gRPC,predict_prompt,75.500000,0.000000,660,700,750,770,860,920,1000,1100,1100,1100,1100,8518,0,500.0,476.9087685637279,49.60031807422638,1188.7221708893776,65.07983094623151
1777460784,100,gRPC,predict_response,72.500000,0.000000,650,690,730,760,870,920,1100,1100,1100,1100,1100,8519,0,490.0,473.1896591980296,60.96427142620087,1187.890075147152,66.54924286888132
1777460784,100,,Aggregated,148.000000,0.000000,650,700,740,770,860,920,1000,1100,1100,1100,1100,17037,0,500.0,475.0491047328666,49.60031807422638,1188.7221708893776,65.81458003169573
1777460785,100,gRPC,predict_prompt,75.900000,0.000000,650,680,740,760,840,910,1000,1100,1100,1100,1100,8625,0,500.0,478.7882065695265,49.60031807422638,1188.7221708893776,65.06098550724637
1777460785,100,gRPC,predict_response,71.800000,0.000000,650,680,730,760,840,920,1100,1100,1100,1100,1100,8615,0,500.0,474.95098311110286,60.96427142620087,1187.890075147152,66.56343586767267
1777460785,100,,Aggregated,147.700000,0.000000,650,680,740,760,840,920,1000,1100,1100,1100,1100,17240,0,500.0,476.8707077241483,49.60031807422638,1188.7221708893776,65.81177494199535
1777460786,100,gRPC,predict_prompt,76.400000,0.000000,650,690,740,760,830,910,1000,1100,1100,1100,1100,8699,0,500.0,480.37384760740883,49.60031807422638,1188.7221708893776,65.04460282791125
1777460786,100,gRPC,predict_response,73.300000,0.000000,650,690,730,760,840,920,1000,1100,1100,1100,1100,8695,0,500.0,476.8376592677376,60.96427142620087,1187.890075147152,66.54974123059229
1777460786,100,,Aggregated,149.700000,0.000000,650,690,740,760,840,920,1000,1100,1100,1100,1100,17394,0,500.0,478.6061600362095,49.60031807422638,1188.7221708893776,65.7969989651604
1777460787,100,gRPC,predict_prompt,76.400000,0.000000,650,690,740,760,830,870,930,960,1000,1000,1000,8773,0,510.0,482.2276129666408,49.60031807422638,1188.7221708893776,65.00296363843611
1777460787,100,gRPC,predict_response,74.500000,0.000000,650,700,740,770,830,870,920,940,1000,1000,1000,8772,0,500.0,478.9057163435862,60.96427142620087,1187.890075147152,66.5563155494756
1777460787,100,,Aggregated,150.900000,0.000000,650,690,740,760,830,870,920,940,1000,1000,1000,17545,0,500.0,480.56675932301386,49.60031807422638,1188.7221708893776,65.77959532630379
1777460789,100,gRPC,predict_prompt,78.800000,0.000000,660,700,740,760,810,870,940,960,1000,1000,1000,8887,0,510.0,484.69727903795655,49.60031807422638,1188.7221708893776,65.00281309778327
1777460789,100,gRPC,predict_response,75.200000,0.000000,660,700,740,760,820,870,950,970,1000,1000,1000,8892,0,500.0,481.57444136871635,60.96427142620087,1187.890075147152,66.55780476833108
1777460789,100,,Aggregated,154.000000,0.000000,660,700,740,760,810,870,940,960,1000,1000,1000,17779,0,500.0,483.13542108447865,49.60031807422638,1188.7221708893776,65.78052758872828
1777460790,100,gRPC,predict_prompt,76.800000,0.000000,660,710,740,770,820,940,960,980,1000,1000,1000,8957,0,510.0,486.4197334594275,49.60031807422638,1188.7221708893776,65.02445015072011
1777460790,100,gRPC,predict_response,71.500000,0.000000,660,700,740,760,830,940,950,980,1000,1000,1000,8976,0,500.0,483.2866528825154,60.96427142620087,1187.890075147152,66.54166666666667
1777460790,100,,Aggregated,148.300000,0.000000,660,700,740,770,830,940,950,980,1000,1000,1000,17933,0,510.0,484.85153342271514,49.60031807422638,1188.7221708893776,65.78386215357163
1777460791,100,gRPC,predict_prompt,78.100000,0.000000,660,700,730,750,810,930,950,980,1000,1000,1000,9022,0,510.0,487.440323479832,49.60031807422638,1188.7221708893776,65.03391709155397
1777460791,100,gRPC,predict_response,74.300000,0.000000,660,700,720,740,820,910,950,980,1000,1000,1000,9050,0,500.0,484.5677797850324,60.96427142620087,1187.890075147152,66.53116022099448
1777460791,100,,Aggregated,152.400000,0.000000,660,700,730,740,820,930,950,980,1000,1000,1000,18072,0,510.0,486.0018263329785,49.60031807422638,1188.7221708893776,65.78369853917663
1777460792,100,gRPC,predict_prompt,74.300000,0.000000,660,700,730,740,810,930,950,970,1000,1000,1000,9122,0,510.0,488.94652454568427,49.60031807422638,1188.7221708893776,65.04089015566761
1777460792,100,gRPC,predict_response,70.900000,0.000000,660,700,730,740,820,910,950,970,1000,1000,1000,9140,0,510.0,485.96785214670507,60.96427142620087,1187.890075147152,66.53304157549235
