timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/29 13:24:06.428, 66, 11, 5378, 81920, 287.67
2026/04/29 13:24:07.429, 40, 8, 5378, 81920, 129.29
2026/04/29 13:24:08.430, 73, 18, 5378, 81920, 137.17
2026/04/29 13:24:09.431, 58, 11, 5378, 81920, 293.03
2026/04/29 13:24:10.431, 67, 17, 5378, 81920, 169.93
2026/04/29 13:24:11.432, 56, 2, 5378, 81920, 120.20
2026/04/29 13:24:12.433, 52, 9, 5378, 81920, 152.60
2026/04/29 13:24:13.434, 60, 6, 5378, 81920, 121.13
2026/04/29 13:24:14.434, 55, 25, 5378, 81920, 334.78
2026/04/29 13:24:15.435, 70, 6, 5378, 81920, 125.55
2026/04/29 13:24:16.436, 86, 11, 5378, 81920, 129.42
2026/04/29 13:24:17.436, 66, 2, 5378, 81920, 119.81
2026/04/29 13:24:18.437, 51, 2, 5378, 81920, 138.64
2026/04/29 13:24:19.438, 35, 1, 5378, 81920, 122.75
2026/04/29 13:24:20.438, 61, 8, 5378, 81920, 251.76
2026/04/29 13:24:21.439, 61, 6, 5378, 81920, 119.93
2026/04/29 13:24:22.439, 34, 15, 5378, 81920, 325.91
2026/04/29 13:24:23.440, 86, 11, 5378, 81920, 140.11
2026/04/29 13:24:24.441, 47, 1, 5378, 81920, 241.68
2026/04/29 13:24:25.441, 49, 4, 5378, 81920, 121.40
2026/04/29 13:24:26.442, 63, 22, 5378, 81920, 292.11
2026/04/29 13:24:27.443, 63, 13, 5378, 81920, 133.90
2026/04/29 13:24:28.444, 61, 10, 5378, 81920, 146.51
2026/04/29 13:24:29.445, 74, 23, 5378, 81920, 134.16
2026/04/29 13:24:30.589, 35, 1, 5378, 81920, 119.93
2026/04/29 13:24:31.590, 77, 4, 5378, 81920, 136.84
2026/04/29 13:24:32.591, 42, 2, 5378, 81920, 188.49
2026/04/29 13:24:33.592, 36, 2, 5378, 81920, 245.88
2026/04/29 13:24:34.593, 56, 4, 5378, 81920, 121.13
2026/04/29 13:24:35.594, 39, 13, 5378, 81920, 137.17
2026/04/29 13:24:36.595, 85, 15, 5378, 81920, 136.84
2026/04/29 13:24:37.610, 65, 14, 5378, 81920, 141.58
2026/04/29 13:24:38.611, 50, 10, 5378, 81920, 119.93
2026/04/29 13:24:39.612, 34, 15, 5378, 81920, 141.76
2026/04/29 13:24:40.612, 57, 21, 5378, 81920, 140.57
2026/04/29 13:24:41.613, 78, 2, 5378, 81920, 256.23
2026/04/29 13:24:42.614, 50, 4, 5378, 81920, 119.93
2026/04/29 13:24:43.614, 55, 8, 5378, 81920, 121.13
2026/04/29 13:24:44.615, 44, 6, 5378, 81920, 138.04
2026/04/29 13:24:45.616, 76, 9, 5378, 81920, 129.42
2026/04/29 13:24:46.617, 35, 1, 5378, 81920, 130.02
2026/04/29 13:24:47.617, 23, 3, 5378, 81920, 132.36
2026/04/29 13:24:48.618, 31, 7, 5378, 81920, 194.83
2026/04/29 13:24:49.619, 54, 10, 5378, 81920, 121.13
2026/04/29 13:24:50.620, 52, 12, 5378, 81920, 139.97
2026/04/29 13:24:51.621, 76, 13, 5378, 81920, 129.15
2026/04/29 13:24:52.621, 44, 5, 5378, 81920, 134.35
2026/04/29 13:24:53.622, 42, 14, 5378, 81920, 242.29
2026/04/29 13:24:54.623, 34, 9, 5378, 81920, 308.71
2026/04/29 13:24:55.624, 72, 2, 5378, 81920, 130.02
2026/04/29 13:24:56.625, 25, 2, 5378, 81920, 120.20
2026/04/29 13:24:57.625, 42, 4, 5378, 81920, 120.81
2026/04/29 13:24:58.626, 84, 27, 5378, 81920, 140.71
2026/04/29 13:24:59.627, 70, 15, 5378, 81920, 152.71
2026/04/29 13:25:00.627, 83, 11, 5378, 81920, 135.23
2026/04/29 13:25:01.628, 33, 6, 5378, 81920, 144.44
2026/04/29 13:25:02.629, 34, 2, 5378, 81920, 119.93
2026/04/29 13:25:03.652, 68, 25, 5378, 81920, 159.53
2026/04/29 13:25:04.653, 61, 9, 5378, 81920, 212.32
2026/04/29 13:25:05.653, 33, 8, 5378, 81920, 292.43
2026/04/29 13:25:06.654, 59, 9, 5378, 81920, 294.77
2026/04/29 13:25:07.655, 59, 11, 5378, 81920, 167.86
2026/04/29 13:25:08.656, 78, 20, 5378, 81920, 148.85
2026/04/29 13:25:09.657, 59, 13, 5378, 81920, 224.52
2026/04/29 13:25:10.657, 59, 15, 5378, 81920, 280.26
2026/04/29 13:25:11.658, 60, 26, 5378, 81920, 335.65
2026/04/29 13:25:12.659, 48, 12, 5378, 81920, 296.24
2026/04/29 13:25:13.660, 72, 8, 5378, 81920, 140.24
2026/04/29 13:25:14.660, 28, 8, 5378, 81920, 256.24
2026/04/29 13:25:15.661, 51, 10, 5378, 81920, 126.15
2026/04/29 13:25:16.662, 82, 28, 5378, 81920, 282.64
2026/04/29 13:25:17.663, 93, 35, 5378, 81920, 327.10
2026/04/29 13:25:18.664, 81, 14, 5378, 81920, 163.39
2026/04/29 13:25:19.665, 58, 4, 5378, 81920, 143.24
2026/04/29 13:25:20.665, 46, 4, 5378, 81920, 209.98
2026/04/29 13:25:21.666, 60, 21, 5378, 81920, 137.17
2026/04/29 13:25:22.667, 71, 13, 5378, 81920, 172.88
2026/04/29 13:25:23.668, 79, 13, 5378, 81920, 138.17
2026/04/29 13:25:24.669, 85, 7, 5378, 81920, 120.54
2026/04/29 13:25:25.670, 62, 10, 5378, 81920, 191.29
2026/04/29 13:25:26.671, 70, 11, 5378, 81920, 149.60
2026/04/29 13:25:27.672, 93, 28, 5378, 81920, 140.84
2026/04/29 13:25:28.673, 85, 8, 5378, 81920, 128.09
